npc_id,item_id,note,order_id,pack_count
70004,41160,호출 피리,42,0
70004,40004,호박 랜턴,43,0
70004,40002,랜턴,44,0
70004,40003,랜턴용 기름,45,0
70004,40317,숫돌,46,0
70004,40006,소나무 막대,47,0
70004,40007,흑단 막대,48,0
70004,40008,단풍나무 막대,49,0
70004,40009,추방 막대,50,0
70004,40325,2단계 마법주사위,51,0
70004,40326,3단계 마법주사위,52,0
70004,40327,4단계 마법주사위,53,0
70004,40328,6단계 마법주사위,54,0
70004,40901,결혼반지 (은),55,0
70004,40902,결혼반지 (금),56,0
70004,40903,결혼반지 (사파이어),57,0
70004,40904,결혼반지 (에메랄드),58,0
70004,40905,결혼반지 (루비),59,0
70004,40906,결혼반지 (다이아몬드),60,0
70004,43001,남녀 변경 주문서 (오리지날 아이템),61,0
70004,43002,독특한 마법 주문서 (ランダム),62,0
70004,43003,독특한 마법 주문서 (AC),63,0
70004,43004,독특한 마법 주문서 (STR),64,0
70004,43005,독특한 마법 주문서 (CON),65,0
70004,43006,독특한 마법 주문서 (DEX),66,0
70004,43007,독특한 마법 주문서 (WIS),67,0
70004,43008,독특한 마법 주문서 (INT),68,0
70004,43009,독특한 마법 주문서 (CHA),69,0
70004,43010,독특한 마법 주문서 (HP),70,0
70004,43011,독특한 마법 주문서 (HPR),71,0
70004,43012,독특한 마법 주문서 (MP),72,0
70004,43013,독특한 마법 주문서 (MPR),73,0
70004,43014,독특한 마법 주문서 (MR),74,0
70004,43015,독특한 마법 주문서 (SP),75,0
70004,43016,독특한 마법 주문서 (武器命中),76,0
70004,43017,독특한 마법 주문서 (追加ダメージ),77,0
70004,43018,독특한 마법 주문서 (遠距離命中),78,0
70004,43019,독특한 마법 주문서 (遠距離ダメージ),79,0
70004,43020,독특한 마법 주문서 (地の属性抵抗),80,0
70004,43021,독특한 마법 주문서 (水の属性抵抗),81,0
70004,43022,독특한 마법 주문서 (火の属性抵抗),82,0
70004,43023,독특한 마법 주문서 (風の属性抵抗),83,0
70004,43024,독특한 마법 주문서 (スタン耐性),84,0
70004,43025,독특한 마법 주문서 (石化耐性),85,0
70004,43026,독특한 마법 주문서 (睡眠耐性),86,0
70004,43027,독특한 마법 주문서 (凍結耐性),87,0
70004,43028,독특한 마법 주문서 (ホールド耐性),88,0
70004,43029,독특한 마법 주문서 (暗闇耐性),89,0
70004,43030,독특한 마법 주문서 (経験値増加),90,0
70004,43031,독특한 마법 주문서 (ヘイスト),91,0
70004,43032,독특한 마법 주문서 (武器非損傷),92,0
70005,40010,체력 회복제,0,0
70005,40011,고급 체력 회복제,1,0
70005,40012,강력 체력 회복제,2,0
70005,40019,농축 체력 회복제,3,0
70005,40020,농축 고급 체력 회복제,4,0
70005,40021,농축 강력 체력 회복제,5,0
70005,40022,고대의 체력 회복제,6,0
70005,40023,고대의 고급 체력 회복제,7,0
70005,40024,고대의 강력 체력 회복제,8,0
70005,40013,속도 향상 물약,9,0
70005,40018,강화 속도향상 물약,10,0
70005,40031,악마의 피,11,0
70005,40014,용기의 물약,12,0
70005,41415,강화 용기의 물약,13,0
70005,40068,엘븐 와퍼,14,0
70005,49158,유그 드라 열매,15,0
70005,40016,지혜의 물약,16,0
70005,40015,마력 회복 물약,17,0
70005,40017,해독제,18,0
70005,40032,에바의 축복,19,0
70005,40025,눈멀기 물약,20,0
70005,40126,확인 주문서,21,0
70005,40089,부활 주문서,22,0
70005,40088,변신 주문서,23,0
70005,40100,순간이동 주문서,24,0
70005,40079,귀환 주문서,25,0
70005,40124,혈맹 귀환 주문서,26,0
70005,40119,저주 풀기 주문서,27,0
70005,40090,빈 주문서 (레벨 1),28,0
70005,40091,빈 주문서 (레벨 2),29,0
70005,40092,빈 주문서 (레벨 3),30,0
70005,40093,빈 주문서 (레벨 4),31,0
70005,40094,빈 주문서 (레벨 5),32,0
70005,40318,마력의 돌,33,0
70005,40319,정령옥,34,0
70005,40320,흑마석,35,0
70005,49157,각인의 뼈 조각,36,0
70005,49156,속성석,37,0
70005,41245,용해제,38,0
70005,40056,고기,39,0
70005,40057,괴물 눈 고기,40,0
70005,40315,펫 호루라기,41,0
70005,41160,호출 피리,42,0
70005,40004,호박 랜턴,43,0
70005,40002,랜턴,44,0
70005,40003,랜턴용 기름,45,0
70005,40317,숫돌,46,0
70005,40006,소나무 막대,47,0
70005,40007,흑단 막대,48,0
70005,40008,단풍나무 막대,49,0
70005,40009,추방 막대,50,0
70005,40325,2단계 마법주사위,51,0
70005,40326,3단계 마법주사위,52,0
70005,40327,4단계 마법주사위,53,0
70005,40328,6단계 마법주사위,54,0
70005,40901,결혼반지 (은),55,0
70005,40902,결혼반지 (금),56,0
70005,40903,결혼반지 (사파이어),57,0
70005,40904,결혼반지 (에메랄드),58,0
70005,40905,결혼반지 (루비),59,0
70005,40906,결혼반지 (다이아몬드),60,0
70005,1,오크족 단검,61,0
70005,200001,오크족 단검,62,0
70005,4,단검,63,0
70005,6,라스타바드 단검,64,0
70005,21,오크족 검,65,0
70005,23,넓은 검,66,0
70005,24,짧은 검,67,0
70005,26,난쟁이족 검,68,0
70005,100026,난쟁이족 검,69,0
70005,27,언월도,70,0
70005,100027,언월도,71,0
70005,200027,언월도,72,0
70005,25,은검,73,0
70005,100025,은검,74,0
70005,32,그라디우스,75,0
70005,200032,그라디우스,76,0
70005,31,장검,77,0
70005,37,다마스커스 검,78,0
70005,100037,다마스커스 검,79,0
70005,38,라스타바드 장검,80,0
70005,29,은장검,81,0
70005,100029,은장검,82,0
70005,41,일본도,83,0
70005,100041,일본도,84,0
70005,200041,일본도,85,0
70005,52,양손검,86,0
70005,100052,양손검,87,0
70005,200052,양손검,88,0
70005,64,대검,89,0
70005,100064,대검,90,0
70005,69,구리빛 이도류,91,0
70005,71,강철 이도류,92,0
70005,72,그림자 이도류,93,0
70005,77,짧은 이도류,94,0
70005,82,라스타바드 이도류,95,0
70005,80,다마스커스 이도류,96,0
70005,93,삼지창,97,0
70005,90,바르디쉐,98,0
70005,91,오크족 창,99,0
70005,95,기병창,100,0
70005,100095,기병창,101,0
70005,96,창,102,0
70005,92,빌귀사름,103,0
70005,97,귀사름,104,0
70005,98,넓은 창,105,0
70005,100098,넓은 창,106,0
70005,94,파르티잔,107,0
70005,101,라스타바드 한손창,108,0
70005,103,미늘창,109,0
70005,100103,미늘창,110,0
70005,104,포챠드,111,0
70005,102,루선해머,112,0
70005,100102,루선해머,113,0
70005,106,벡드코빈,114,0
70005,128,참나무 지팡이,115,0
70005,129,마법사의 지팡이,116,0
70005,122,라스타바드 스태프,117,0
70005,125,마력의 지팡이,118,0
70005,137,아탐,119,0
70005,136,도끼,120,0
70005,138,몽둥이,121,0
70005,139,도리깨,122,0
70005,140,철퇴,123,0
70005,143,전투 도끼,124,0
70005,100143,전투 도끼,125,0
70005,141,워해머,126,0
70005,146,모닝스타,127,0
70005,100146,모닝스타,128,0
70005,145,광전사의 도끼,129,0
70005,142,은도끼,130,0
70005,148,대형 도끼,131,0
70005,144,난쟁이족 도끼,132,0
70005,100144,난쟁이족 도끼,133,0
70005,152,구리빛 크로우,134,0
70005,153,강철 크로우,135,0
70005,154,그림자 크로우,136,0
70005,159,짧은 크로우,137,0
70005,161,다마스커스 크로우,138,0
70005,171,오크족 활,139,0
70005,200171,오크족 활,140,0
70005,172,활,141,0
70005,100172,활,142,0
70005,176,라스타바드 보우,143,0
70005,169,사냥꾼 활,144,0
70005,100169,사냥꾼 활,145,0
70005,193,건틀렛,146,0
70005,20034,오크족 투구,147,0
70005,220034,오크족 투구,148,0
70005,20043,투구,149,0
70005,120043,투구,150,0
70005,220043,투구,151,0
70005,20007,난쟁이족 철 투구,152,0
70005,120007,난쟁이족 철 투구,153,0
70005,20011,마법 방어 투구,154,0
70005,120011,마법 방어 투구,155,0
70005,20006,기사의 면갑,156,0
70005,20014,마법의 투구: 치유,157,0
70005,20015,마법의 투구: 힘,158,0
70005,20013,마법의 투구: 신속,159,0
70005,20036,인프라비젼 투구,160,0
70005,20072,오크족 망토,161,0
70005,20052,난쟁이족 망토,162,0
70005,120052,난쟁이족 망토,163,0
70005,20114,무명 로브,164,0
70005,20322,가죽 재킷,165,0
70005,20089,가죽 갑옷,166,0
70005,20147,징박힌 가죽 갑옷,167,0
70005,220147,징박힌 가죽 갑옷,168,0
70005,20135,오크족 고리 갑옷,169,0
70005,220135,오크족 고리 갑옷,170,0
70005,20096,고리 갑옷,171,0
70005,20136,오크족 사슬 갑옷,172,0
70005,220136,오크족 사슬 갑옷,173,0
70005,20122,비늘 갑옷,174,0
70005,220122,비늘 갑옷,175,0
70005,20125,사슬 갑옷,176,0
70005,220125,사슬 갑옷,177,0
70005,20102,라스타바드 레더 아머,178,0
70005,20104,라스타바드 징박힌 레더 아머,179,0
70005,20105,라스타바드 체인 메일,180,0
70005,20110,마법 방어 사슬 갑옷,181,0
70005,20101,띠 갑옷,182,0
70005,120101,띠 갑옷,183,0
70005,220101,띠 갑옷,184,0
70005,20149,청동 판금 갑옷,185,0
70005,120149,청동 판금 갑옷,186,0
70005,20115,미늘 갑옷,187,0
70005,220115,미늘 갑옷,188,0
70005,20154,판금 갑옷,189,0
70005,120154,판금 갑옷,190,0
70005,220154,판금 갑옷,191,0
70005,20213,짧은 부츠,192,0
70005,220213,짧은 부츠,193,0
70005,20199,라스타바드 부츠,194,0
70005,20205,부츠,195,0
70005,20239,작은 방패,196,0
70005,20237,우럭하이 방패,197,0
70005,220237,우럭하이 방패,198,0
70005,20223,난쟁이족 둥근 방패,199,0
70005,120223,난쟁이족 둥근 방패,200,0
70005,20224,라스타바드 라운드 실드,201,0
70005,20242,큰 방패,202,0
70005,120242,큰 방패,203,0
70005,20231,사각 방패,204,0
70005,20229,반사 방패,205,0
70005,40744,은 화살,206,10
70005,40746,미스릴 화살,207,10
70005,40748,오리하루콘 화살,208,10
70005,40747,블랙 미스릴 화살,209,10
70005,40739,스팅,210,10
70005,40738,실버 스팅,211,10
70005,40740,헤비 스팅,212,10
70005,40087,무기 마법 주문서,213,0
70005,40074,갑옷 마법 주문서,214,0
70005,49148,장식품 주문서,215,0
70005,41430,땅의 무기 강화 주문서,216,0
70005,41431,물의 무기 마법 주문서,217,0
70005,41432,불의 무기 마법 주문서,218,0
70005,41429,바람의 무기 강화 주문서,219,0
70005,43001,남녀 변경 주문서 (오리지날 아이템),220,0
70005,43002,독특한 마법 주문서 (ランダム),221,0
70005,43003,독특한 마법 주문서 (AC),222,0
70005,43004,독특한 마법 주문서 (STR),223,0
70005,43005,독특한 마법 주문서 (CON),224,0
70005,43006,독특한 마법 주문서 (DEX),225,0
70005,43007,독특한 마법 주문서 (WIS),226,0
70005,43008,독특한 마법 주문서 (INT),227,0
70005,43009,독특한 마법 주문서 (CHA),228,0
70005,43010,독특한 마법 주문서 (HP),229,0
70005,43011,독특한 마법 주문서 (HPR),230,0
70005,43012,독특한 마법 주문서 (MP),231,0
70005,43013,독특한 마법 주문서 (MPR),232,0
70005,43014,독특한 마법 주문서 (MR),233,0
70005,43015,독특한 마법 주문서 (SP),234,0
70005,43016,독특한 마법 주문서 (武器命中),235,0
70005,43017,독특한 마법 주문서 (追加ダメージ),236,0
70005,43018,독특한 마법 주문서 (遠距離命中),237,0
70005,43019,독특한 마법 주문서 (遠距離ダメージ),238,0
70005,43020,독특한 마법 주문서 (地の属性抵抗),239,0
70005,43021,독특한 마법 주문서 (水の属性抵抗),240,0
70005,43022,독특한 마법 주문서 (火の属性抵抗),241,0
70005,43023,독특한 마법 주문서 (風の属性抵抗),242,0
70005,43024,독특한 마법 주문서 (スタン耐性),243,0
70005,43025,독특한 마법 주문서 (石化耐性),244,0
70005,43026,독특한 마법 주문서 (睡眠耐性),245,0
70005,43027,독특한 마법 주문서 (凍結耐性),246,0
70005,43028,독특한 마법 주문서 (ホールド耐性),247,0
70005,43029,독특한 마법 주문서 (暗闇耐性),248,0
70005,43030,독특한 마법 주문서 (経験値増加),249,0
70005,43031,독특한 마법 주문서 (ヘイスト),250,0
70005,43032,독특한 마법 주문서 (武器非損傷),251,0
70006,40010,체력 회복제,0,0
70006,40011,고급 체력 회복제,1,0
70006,40012,강력 체력 회복제,2,0
70006,40019,농축 체력 회복제,3,0
70006,40020,농축 고급 체력 회복제,4,0
70006,40021,농축 강력 체력 회복제,5,0
70006,40022,고대의 체력 회복제,6,0
70006,40023,고대의 고급 체력 회복제,7,0
70006,40024,고대의 강력 체력 회복제,8,0
70006,40013,속도 향상 물약,9,0
70006,40018,강화 속도향상 물약,10,0
70006,40031,악마의 피,11,0
70006,40014,용기의 물약,12,0
70006,41415,강화 용기의 물약,13,0
70006,40068,엘븐 와퍼,14,0
70006,49158,유그 드라 열매,15,0
70006,40016,지혜의 물약,16,0
70006,40015,마력 회복 물약,17,0
70006,40017,해독제,18,0
70006,40032,에바의 축복,19,0
70006,40025,눈멀기 물약,20,0
70007,40141,남색 폭죽,0,0
70007,40145,적색 폭죽,1,0
70007,40160,황색 폭죽,2,0
70007,40152,청색 폭죽,3,0
70007,40151,청색 원형 폭죽,4,0
70007,40159,황색 원형 폭죽,5,0
70007,40149,청색 눈꽃 폭죽,6,0
70007,40157,황색 눈꽃 폭죽,7,0
70007,40142,남색 하트 폭죽,8,0
70007,40161,황색 하트 폭죽,9,0
70007,40153,청색 하트 폭죽,10,0
70007,40146,적색 하트 폭죽,11,0
70007,40139,남색 2단 폭죽,12,0
70007,40143,적색 2단 폭죽,13,0
70007,40156,황색 2단 폭죽,14,0
70007,40148,청색 2단 폭죽,15,0
70007,40155,황색 2단 원형 폭죽,16,0
70007,40147,청색 2단 원형 폭죽,17,0
70007,40136,3연발 폭죽,18,0
70007,40138,고급 3연발 폭죽,19,0
70007,40137,6연발 폭죽,20,0
70007,40158,황색 스파크,21,0
70007,40140,남색 스파크,22,0
70007,40144,적색 스파크,23,0
70007,40150,청색 스파크,24,0
70007,41357,A 알파벳 폭죽,25,0
70007,41358,B 알파벳 폭죽,26,0
70007,41359,C 알파벳 폭죽,27,0
70007,41360,D 알파벳 폭죽,28,0
70007,41361,E 알파벳 폭죽,29,0
70007,41362,F 알파벳 폭죽,30,0
70007,41363,G 알파벳 폭죽,31,0
70007,41364,H 알파벳 폭죽,32,0
70007,41365,I 알파벳 폭죽,33,0
70007,41366,J 알파벳 폭죽,34,0
70007,41367,K 알파벳 폭죽,35,0
70007,41368,L 알파벳 폭죽,36,0
70007,41369,M 알파벳 폭죽,37,0
70007,41370,N 알파벳 폭죽,38,0
70007,41371,O 알파벳 폭죽,39,0
70007,41372,P 알파벳 폭죽,40,0
70007,41373,Q 알파벳 폭죽,41,0
70007,41374,R 알파벳 폭죽,42,0
70007,41375,S 알파벳 폭죽,43,0
70007,41376,T 알파벳 폭죽,44,0
70007,41377,U 알파벳 폭죽,45,0
70007,41378,V 알파벳 폭죽,46,0
70007,41379,W 알파벳 폭죽,47,0
70007,41380,X 알파벳 폭죽,48,0
70007,41381,Y 알파벳 폭죽,49,0
70007,41382,Z 알파벳 폭죽,50,0
70008,40010,체력 회복제,0,0
70008,40011,고급 체력 회복제,1,0
70008,40012,강력 체력 회복제,2,0
70008,40019,농축 체력 회복제,3,0
70008,40020,농축 고급 체력 회복제,4,0
70008,40021,농축 강력 체력 회복제,5,0
70008,40022,고대의 체력 회복제,6,0
70008,40023,고대의 고급 체력 회복제,7,0
70008,40024,고대의 강력 체력 회복제,8,0
70008,40013,속도 향상 물약,9,0
70008,40018,강화 속도향상 물약,10,0
70008,40031,악마의 피,11,0
70008,40014,용기의 물약,12,0
70008,41415,강화 용기의 물약,13,0
70008,40068,엘븐 와퍼,14,0
70008,49158,유그 드라 열매,15,0
70008,40016,지혜의 물약,16,0
70008,40015,마력 회복 물약,17,0
70008,40017,해독제,18,0
70008,40032,에바의 축복,19,0
70008,40025,눈멀기 물약,20,0
70008,40126,확인 주문서,21,0
70008,40089,부활 주문서,22,0
70008,40088,변신 주문서,23,0
70008,40100,순간이동 주문서,24,0
70008,40079,귀환 주문서,25,0
70008,40124,혈맹 귀환 주문서,26,0
70008,40119,저주 풀기 주문서,27,0
70008,40090,빈 주문서 (레벨 1),28,0
70008,40091,빈 주문서 (레벨 2),29,0
70008,40092,빈 주문서 (레벨 3),30,0
70008,40093,빈 주문서 (레벨 4),31,0
70008,40094,빈 주문서 (레벨 5),32,0
70008,40318,마력의 돌,33,0
70008,40319,정령옥,34,0
70008,40320,흑마석,35,0
70008,49157,각인의 뼈 조각,36,0
70008,49156,속성석,37,0
70008,41245,용해제,38,0
70008,40056,고기,39,0
70008,40057,괴물 눈 고기,40,0
70008,40315,펫 호루라기,41,0
70008,41160,호출 피리,42,0
70008,40004,호박 랜턴,43,0
70008,40002,랜턴,44,0
70008,40003,랜턴용 기름,45,0
70008,40317,숫돌,46,0
70008,40006,소나무 막대,47,0
70008,40007,흑단 막대,48,0
70008,40008,단풍나무 막대,49,0
70008,40009,추방 막대,50,0
70008,40325,2단계 마법주사위,51,0
70008,40326,3단계 마법주사위,52,0
70008,40327,4단계 마법주사위,53,0
70008,40328,6단계 마법주사위,54,0
70008,40901,결혼반지 (은),55,0
70008,40902,결혼반지 (금),56,0
70008,40903,결혼반지 (사파이어),57,0
70008,40904,결혼반지 (에메랄드),58,0
70008,40905,결혼반지 (루비),59,0
70008,40906,결혼반지 (다이아몬드),60,0
70008,43001,남녀 변경 주문서 (오리지날 아이템),61,0
70008,43002,독특한 마법 주문서 (ランダム),62,0
70008,43003,독특한 마법 주문서 (AC),63,0
70008,43004,독특한 마법 주문서 (STR),64,0
70008,43005,독특한 마법 주문서 (CON),65,0
70008,43006,독특한 마법 주문서 (DEX),66,0
70008,43007,독특한 마법 주문서 (WIS),67,0
70008,43008,독특한 마법 주문서 (INT),68,0
70008,43009,독특한 마법 주문서 (CHA),69,0
70008,43010,독특한 마법 주문서 (HP),70,0
70008,43011,독특한 마법 주문서 (HPR),71,0
70008,43012,독특한 마법 주문서 (MP),72,0
70008,43013,독특한 마법 주문서 (MPR),73,0
70008,43014,독특한 마법 주문서 (MR),74,0
70008,43015,독특한 마법 주문서 (SP),75,0
70008,43016,독특한 마법 주문서 (武器命中),76,0
70008,43017,독특한 마법 주문서 (追加ダメージ),77,0
70008,43018,독특한 마법 주문서 (遠距離命中),78,0
70008,43019,독특한 마법 주문서 (遠距離ダメージ),79,0
70008,43020,독특한 마법 주문서 (地の属性抵抗),80,0
70008,43021,독특한 마법 주문서 (水の属性抵抗),81,0
70008,43022,독특한 마법 주문서 (火の属性抵抗),82,0
70008,43023,독특한 마법 주문서 (風の属性抵抗),83,0
70008,43024,독특한 마법 주문서 (スタン耐性),84,0
70008,43025,독특한 마법 주문서 (石化耐性),85,0
70008,43026,독특한 마법 주문서 (睡眠耐性),86,0
70008,43027,독특한 마법 주문서 (凍結耐性),87,0
70008,43028,독특한 마법 주문서 (ホールド耐性),88,0
70008,43029,독특한 마법 주문서 (暗闇耐性),89,0
70008,43030,독특한 마법 주문서 (経験値増加),90,0
70008,43031,독특한 마법 주문서 (ヘイスト),91,0
70008,43032,독특한 마법 주문서 (武器非損傷),92,0
70010,40010,체력 회복제,0,0
70010,40011,고급 체력 회복제,1,0
70010,40012,강력 체력 회복제,2,0
70010,40019,농축 체력 회복제,3,0
70010,40020,농축 고급 체력 회복제,4,0
70010,40021,농축 강력 체력 회복제,5,0
70010,40022,고대의 체력 회복제,6,0
70010,40023,고대의 고급 체력 회복제,7,0
70010,40024,고대의 강력 체력 회복제,8,0
70010,40013,속도 향상 물약,9,0
70010,40018,강화 속도향상 물약,10,0
70010,40031,악마의 피,11,0
70010,40014,용기의 물약,12,0
70010,41415,강화 용기의 물약,13,0
70010,40068,엘븐 와퍼,14,0
70010,49158,유그 드라 열매,15,0
70010,40016,지혜의 물약,16,0
70010,40015,마력 회복 물약,17,0
70010,40017,해독제,18,0
70010,40032,에바의 축복,19,0
70010,40025,눈멀기 물약,20,0
70010,40126,확인 주문서,21,0
70010,40089,부활 주문서,22,0
70010,40088,변신 주문서,23,0
70010,40100,순간이동 주문서,24,0
70010,40079,귀환 주문서,25,0
70010,40124,혈맹 귀환 주문서,26,0
70010,40119,저주 풀기 주문서,27,0
70010,40090,빈 주문서 (레벨 1),28,0
70010,40091,빈 주문서 (레벨 2),29,0
70010,40092,빈 주문서 (레벨 3),30,0
70010,40093,빈 주문서 (레벨 4),31,0
70010,40094,빈 주문서 (레벨 5),32,0
70010,40318,마력의 돌,33,0
70010,40319,정령옥,34,0
70010,40320,흑마석,35,0
70010,49157,각인의 뼈 조각,36,0
70010,49156,속성석,37,0
70010,41245,용해제,38,0
70010,40056,고기,39,0
70010,40057,괴물 눈 고기,40,0
70010,40315,펫 호루라기,41,0
70010,41160,호출 피리,42,0
70010,40004,호박 랜턴,43,0
70010,40002,랜턴,44,0
70010,40003,랜턴용 기름,45,0
70010,40317,숫돌,46,0
70010,40006,소나무 막대,47,0
70010,40007,흑단 막대,48,0
70010,40008,단풍나무 막대,49,0
70010,40009,추방 막대,50,0
70010,40325,2단계 마법주사위,51,0
70010,40326,3단계 마법주사위,52,0
70010,40327,4단계 마법주사위,53,0
70010,40328,6단계 마법주사위,54,0
70010,40901,결혼반지 (은),55,0
70010,40902,결혼반지 (금),56,0
70010,40903,결혼반지 (사파이어),57,0
70010,40904,결혼반지 (에메랄드),58,0
70010,40905,결혼반지 (루비),59,0
70010,40906,결혼반지 (다이아몬드),60,0
70010,43001,남녀 변경 주문서 (오리지날 아이템),61,0
70010,43002,독특한 마법 주문서 (ランダム),62,0
70010,43003,독특한 마법 주문서 (AC),63,0
70010,43004,독특한 마법 주문서 (STR),64,0
70010,43005,독특한 마법 주문서 (CON),65,0
70010,43006,독특한 마법 주문서 (DEX),66,0
70010,43007,독특한 마법 주문서 (WIS),67,0
70010,43008,독특한 마법 주문서 (INT),68,0
70010,43009,독특한 마법 주문서 (CHA),69,0
70010,43010,독특한 마법 주문서 (HP),70,0
70010,43011,독특한 마법 주문서 (HPR),71,0
70010,43012,독특한 마법 주문서 (MP),72,0
70010,43013,독특한 마법 주문서 (MPR),73,0
70010,43014,독특한 마법 주문서 (MR),74,0
70010,43015,독특한 마법 주문서 (SP),75,0
70010,43016,독특한 마법 주문서 (武器命中),76,0
70010,43017,독특한 마법 주문서 (追加ダメージ),77,0
70010,43018,독특한 마법 주문서 (遠距離命中),78,0
70010,43019,독특한 마법 주문서 (遠距離ダメージ),79,0
70010,43020,독특한 마법 주문서 (地の属性抵抗),80,0
70010,43021,독특한 마법 주문서 (水の属性抵抗),81,0
70010,43022,독특한 마법 주문서 (火の属性抵抗),82,0
70010,43023,독특한 마법 주문서 (風の属性抵抗),83,0
70010,43024,독특한 마법 주문서 (スタン耐性),84,0
70010,43025,독특한 마법 주문서 (石化耐性),85,0
70010,43026,독특한 마법 주문서 (睡眠耐性),86,0
70010,43027,독특한 마법 주문서 (凍結耐性),87,0
70010,43028,독특한 마법 주문서 (ホールド耐性),88,0
70010,43029,독특한 마법 주문서 (暗闇耐性),89,0
70010,43030,독특한 마법 주문서 (経験値増加),90,0
70010,43031,독특한 마법 주문서 (ヘイスト),91,0
70010,43032,독특한 마법 주문서 (武器非損傷),92,0
70010,1,오크족 단검,93,0
70010,200001,오크족 단검,94,0
70010,4,단검,95,0
70010,6,라스타바드 단검,96,0
70010,21,오크족 검,97,0
70010,23,넓은 검,98,0
70010,24,짧은 검,99,0
70010,26,난쟁이족 검,100,0
70010,100026,난쟁이족 검,101,0
70010,27,언월도,102,0
70010,100027,언월도,103,0
70010,200027,언월도,104,0
